session_id,visitor_id,timestamp,visitor_session_number,visitor_returning,source_medium,campaign_name,session_goals,session_total_page_views,session_total_events,visitor_days_since_last_session,visitor_days_since_first_session,location_country_name
15582576529316747028,32858b53f15aef8b,2021-01-30T23:34:57,12,"[1, 'Returning']",,,[],1,6,17.0,10,"['US', 'United States']"
15603816286087993150,7a9c34183087f000,2021-02-08T19:42:33,11,"[1, 'Returning']",www.economist.com / referral,,[],2,7,7.0,26,"['US', 'United States']"
15606881284525229941,7c3210d0a9127000,2021-03-15T21:34:15,17,"[1, 'Returning']",www.forbes.com / referral,,[],5,25,29.0,24,"['CN', 'China']"
15609372300964943564,82b9a9f0ed9ad800,2021-01-24T02:20:07,6,"[1, 'Returning']",www.economist.com / referral,,"[2, 4]",17,38,15.0,17,"['US', 'United States']"
15626597405356340178,1d61f35c6106f600,2021-02-17T13:28:26,25,"[1, 'Returning']",video / cpv,your first loan,[],1,31,8.0,7,"['GB', 'United Kingdom']"
15628282008203284480,ad3290fcf384e90b,2021-01-01T10:27:27,12,"[1, 'Returning']",bing / organic,,[],0,12,12.0,7,"['AG', 'Antigua and Barbuda']"
15649718295921477240,9a2c52b6a458060a,2021-02-07T20:58:46,1,"[1, 'Returning']",,,[],1,4,8.0,26,"['US', 'United States']"
15680692060132784128,871243339b10cdcf,2021-03-23T00:56:16,27,"[1, 'Returning']",bing / cpc,credit card promotion,[],0,12,21.0,16,"[None, '']"
15695764545364543488,ccad50130247bccc,2021-02-28T17:30:20,6,"[1, 'Returning']",google / cpc,the best saving account,[],0,3,13.0,27,"['CN', 'China']"
15705061962940145664,4cb83e18d63e3400,2021-02-08T14:03:30,23,"[1, 'Returning']",google / referral,,[],0,3,27.0,14,"['US', 'United States']"
15708544249319663616,296d4be021e005f3,2021-03-09T07:13:40,2,"[1, 'Returning']",google / ppc,,[],0,21,18.0,4,"['KR', 'South Korea']"
15744807408173217543,486f33cb2115d800,2021-02-19T15:17:29,29,"[1, 'Returning']",direct / direct,,[],8,14,6.0,24,"['DE', 'Germany']"
15750239960411881472,26f0d96f02a2c200,2021-01-06T00:26:31,13,"[1, 'Returning']",direct / direct,,[],1,12,4.0,5,"['GB', 'United Kingdom']"
15753894723460448373,3cbe784dfb83ca00,2021-02-08T22:37:20,5,"[1, 'Returning']",,,[],8,24,21.0,29,"['DE', 'Germany']"
15774004428818241669,79fab9c500e2d000,2021-02-11T19:49:41,2,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,26.0,3,"[None, '']"
15806126589407337349,9d339b373bc7e7d3,2021-02-15T05:13:41,1,"[1, 'Returning']",www.economist.com / referral,,[],1,5,23.0,15,"['CN', 'China']"
15808652350148902019,e66a829204c7d83d,2021-01-31T14:02:27,23,"[1, 'Returning']",video / cpv,your first loan,[3],8,15,20.0,14,"['US', 'United States']"
15868064018647676928,223c88c36c5dc600,2021-03-09T20:18:55,14,"[1, 'Returning']",google / cpc,,[],0,19,19.0,26,"['US', 'United States']"
15875792986329453269,1631a8335e8d5800,2021-03-30T19:50:25,29,"[1, 'Returning']",www.forbes.com / referral,,[],1,7,28.0,5,"['US', 'United States']"
15884332458480606342,cceb5e4b1afdf000,2021-01-27T06:29:39,2,"[1, 'Returning']",,,[],1,10,12.0,16,"['GB', 'United Kingdom']"
15890409063316788324,549fc9bc90b9d400,2021-02-26T07:02:50,23,"[1, 'Returning']",www.economist.com / referral,,[],1,4,14.0,23,"['CA', 'Canada']"
15891589701461092638,51ce682eafa24f92,2021-01-30T00:05:31,14,"[1, 'Returning']",direct / direct,,[11],20,35,16.0,27,"[None, '']"
15892438089731317760,2d92a4b6df70d000,2021-02-10T15:14:32,17,"[1, 'Returning']",direct / organic,car loan,[],1,8,4.0,9,"['US', 'United States']"
15898406447617115744,32b22c7889a72000,2021-02-16T18:11:01,14,"[1, 'Returning']",adwords / cpc,car loan,[],5,26,27.0,14,"['US', 'United States']"
15905522725356455936,1040e216c8513a00,2021-02-19T02:31:45,14,"[1, 'Returning']",direct / ppc,your first loan,[],0,14,8.0,30,"['US', 'United States']"
15908527956478633984,edbe738af0afa000,2021-03-19T21:12:09,16,"[1, 'Returning']",bing / referral,,[],0,4,8.0,20,"['US', 'United States']"
15914734170781951063,896634a7e9586000,2021-02-15T19:56:31,5,"[1, 'Returning']",google / organic,,[],1,4,1.0,7,"['CN', 'China']"
15929067721889656832,4e65a62f7bc09800,2021-03-17T07:19:35,16,"[1, 'Returning']",direct / direct,,[],1,8,21.0,5,"['VE', 'Venezuela']"
15940153971592778218,1a2c6ab443837a00,2021-03-03T15:30:00,7,"[1, 'Returning']",google / organic,,[],5,27,21.0,17,"['TR', 'Turkey']"
15946062789412886528,520a80ab213e92af,2021-03-20T06:16:28,8,"[1, 'Returning']",direct / cpc,,[],0,4,21.0,7,"['US', 'United States']"
15947478691778181120,ab6835f38ae509ab,2021-02-19T00:52:07,20,"[1, 'Returning']",google / organic,,[],0,1,28.0,21,"['US', 'United States']"
15948110853488461824,d5e97e8a898d8800,2021-01-02T17:23:42,6,"[1, 'Returning']",google / referral,,[],0,6,30.0,21,"['US', 'United States']"
15965274626735167488,803552453e846800,2021-01-27T00:23:08,26,"[1, 'Returning']",google / cpc,,[],0,6,9.0,3,"['US', 'United States']"
15969836783841247232,71ac5425454208e2,2021-01-31T02:36:43,29,"[1, 'Returning']",direct / direct,,[],0,19,27.0,3,"['CN', 'China']"
15976416970028711931,294b7758b41e0305,2021-03-19T10:07:14,2,"[1, 'Returning']",video / cpv,your first loan,[],6,9,27.0,6,"['US', 'United States']"
15981576274400961558,b755e906f1f5d6ba,2021-01-03T07:28:43,4,"[1, 'Returning']",direct / direct,,[],1,4,19.0,1,"['DE', 'Germany']"
15985213841856165888,49bbc78376f7cc00,2021-02-15T12:33:52,29,"[1, 'Returning']",google / cpc,,[],0,4,11.0,21,"['JP', 'Japan']"
16012411253984818670,6c8ac5bba2da4800,2021-03-29T14:49:45,6,"[1, 'Returning']",direct / direct,,[],1,4,7.0,3,"['US', 'United States']"
16039413217243012926,a4972f7bf7125800,2021-02-11T01:32:36,4,"[1, 'Returning']",www.economist.com / referral,,[],1,6,9.0,6,"['US', 'United States']"
16060157980528538101,446dcd7283819400,2021-03-10T08:14:38,24,"[1, 'Returning']",,,[],16,33,27.0,9,"['BR', 'Brazil']"
16065397158196653323,3e8accab7ab02000,2021-03-04T04:24:55,23,"[1, 'Returning']",www.economist.com / referral,,[],4,15,18.0,24,"[None, '']"
16075560129119741952,6c1dbbafd495eada,2021-01-18T22:31:31,2,"[1, 'Returning']",google / direct,,[],0,5,12.0,9,"['US', 'United States']"
16078414204381976576,181e6a75a321a375,2021-01-08T07:53:57,10,"[1, 'Returning']",direct / ppc,the best saving account,[],0,3,30.0,18,"['US', 'United States']"
16084901068219309203,837ef74f6b4d579f,2021-03-21T13:30:05,16,"[1, 'Returning']",video / cpv,your first loan,[],9,35,14.0,9,"['CA', 'Canada']"
16096575404876867584,32c09f748c31aa00,2021-03-02T02:40:03,1,"[1, 'Returning']",bing / referral,the best saving account,[],1,10,2.0,23,"['GB', 'United Kingdom']"
16110786421245812736,7e786ee3b2d20400,2021-02-16T04:26:41,2,"[1, 'Returning']",google / ppc,your first loan,[],0,2,25.0,11,"['US', 'United States']"
16117901213761602717,2767633a41633200,2021-01-08T15:21:48,21,"[1, 'Returning']",adwords / cpc,car loan,[],3,6,10.0,3,"['US', 'United States']"
16139479278092076799,726ece2416656800,2021-01-06T03:52:44,21,"[1, 'Returning']",www.economist.com / referral,,[],4,10,10.0,7,"['US', 'United States']"
16145031051126005760,49b61d1b2762788b,2021-01-18T01:51:47,22,"[1, 'Returning']",google / organic,,[],0,9,2.0,9,"['CZ', 'Czechia']"
16147034819032374463,897f4c5563c6a000,2021-01-19T21:52:26,2,"[1, 'Returning']",www.economist.com / referral,,[],1,4,29.0,27,"['KR', 'South Korea']"
16160288707755868832,7b34347306027000,2021-01-24T23:31:32,2,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,8,21.0,16,"['CN', 'China']"
16168439049747150848,27c7e9fda5556400,2021-03-25T18:02:03,18,"[1, 'Returning']",direct / cpc,,[],0,4,18.0,30,"[None, '']"
16180473175085043712,2231fa22a5f7c000,2021-03-24T05:32:50,5,"[1, 'Returning']",bing / direct,,[],0,5,9.0,24,"['US', 'United States']"
16185116201941381120,c975440de5f40d38,2021-02-05T10:45:38,20,"[1, 'Returning']",bing / organic,car loan,[],0,4,19.0,16,"['NO', 'Norway']"
16186520494829771108,4c09e799c3cb8800,2021-01-23T10:27:32,22,"[1, 'Returning']",direct / direct,,[],5,7,24.0,29,"['RU', 'Russia']"
16188829341431451648,50056110316efc00,2021-01-18T20:15:34,7,"[1, 'Returning']",google / cpc,car loan,[],0,4,19.0,17,"['US', 'United States']"
16199458696714807699,f8a7a7b9fb113e04,2021-01-04T13:41:18,28,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,9.0,28,"['AU', 'Australia']"
16204903475646608352,14e40637c1a12c00,2021-02-25T18:02:32,13,"[1, 'Returning']",banner / cpc,the best saving account,[13],8,18,14.0,1,"['KZ', 'Kazakhstan']"
16218336849267294581,6f98d884654cbffb,2021-02-14T17:53:47,6,"[1, 'Returning']",,,[],1,4,16.0,29,"['TW', 'Taiwan']"
16234043358309602284,3a65ef82da883c00,2021-01-22T07:01:34,10,"[1, 'Returning']",banner / cpc,the best saving account,[4],8,26,19.0,13,"['CN', 'China']"
16258418585298203120,8a2bbb539dd74749,2021-03-09T09:33:59,8,"[1, 'Returning']",adwords / cpc,car loan,[3],7,10,27.0,29,"['US', 'United States']"
16269396198134886401,7bd08ed265a7c800,2021-03-22T05:16:09,28,"[1, 'Returning']",credit_card / banner,credit card promotion,[],9,32,23.0,20,"['CA', 'Canada']"
16276683029585236108,27297a64e1bb6800,2021-03-19T15:46:33,8,"[1, 'Returning']",www.forbes.com / referral,,[],1,7,12.0,1,"[None, '']"
16285937745140573508,75d3c17ff245e800,2021-01-09T06:18:11,22,"[1, 'Returning']",www.economist.com / referral,,[],2,13,25.0,10,"['SE', 'Sweden']"
16304843702678751232,5ea900c32fd81800,2021-03-02T15:16:04,27,"[1, 'Returning']",bing / direct,,[],0,8,18.0,2,"['IN', 'India']"
16309255278754405457,1acb19c937e75b00,2021-01-30T22:34:05,28,"[1, 'Returning']",video / cpv,your first loan,[],1,4,5.0,16,"['JP', 'Japan']"
16320221972919997470,760f36ef9c2c5c00,2021-01-07T17:07:02,21,"[1, 'Returning']",credit_card / banner,credit card promotion,[],2,6,28.0,20,"['PT', 'Portugal']"
16322915174763343437,31107c05c3bd4800,2021-02-01T21:02:11,8,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,12.0,1,"['US', 'United States']"
16330089533547908661,90b77cbecea5f0b0,2021-01-23T03:58:50,28,"[1, 'Returning']",,,[],1,3,25.0,16,"['SD', 'Sudan']"
16343881522904861752,22d6fccdb1643c00,2021-02-15T11:15:09,2,"[1, 'Returning']",google / organic,,"[11, 12]",23,38,18.0,5,"['SG', 'Singapore']"
16344952048554070016,82653cd40491d800,2021-01-22T05:08:22,19,"[1, 'Returning']",direct / ppc,,[],0,8,26.0,23,"['CH', 'Switzerland']"
16345037150593691621,7d41c32bd6e7e800,2021-03-13T23:01:41,9,"[1, 'Returning']",www.forbes.com / referral,,[],3,8,24.0,28,"[None, '']"
16376446411510962176,0d80e356bdb4182e,2021-03-11T02:47:46,29,"[1, 'Returning']",direct / ppc,credit card promotion,[],0,5,9.0,3,"['BR', 'Brazil']"
16422530269391803632,67036881cea3d400,2021-01-15T16:06:32,4,"[1, 'Returning']",www.forbes.com / referral,,[],13,32,13.0,23,"['MX', 'Mexico']"
16425494537052393472,722d1218544cd400,2021-03-04T22:51:30,23,"[1, 'Returning']",bing / direct,,[],0,6,21.0,5,"['US', 'United States']"
16426247214076088075,1ab28f59e1f31600,2021-02-04T02:54:41,15,"[1, 'Returning']",direct / direct,,[],3,24,22.0,22,"['US', 'United States']"
16451571826565204074,5b67a23c29becc00,2021-02-28T18:25:13,26,"[1, 'Returning']",,,[],1,7,16.0,11,"['US', 'United States']"
16457286299277404197,7c46b49fa0ff8400,2021-01-08T15:19:41,27,"[1, 'Returning']",google / organic,,[],1,4,29.0,17,"['US', 'United States']"
16464323168621511848,a681bdac5e8e7000,2021-01-07T16:02:47,6,"[1, 'Returning']",direct / direct,,[],1,4,28.0,18,"['AR', 'Argentina']"
16478840094006130688,7f0e283b42def400,2021-03-29T06:42:52,12,"[1, 'Returning']",direct / cpc,,[],0,8,8.0,23,"[None, '']"
16484585565964707226,726ece2416656800,2021-02-17T01:16:26,11,"[1, 'Returning']",,,[],1,6,11.0,7,"['US', 'United States']"
16486178225978286080,619c6e60e3a53000,2021-01-25T03:15:20,1,"[1, 'Returning']",direct / organic,car loan,[],0,15,28.0,15,"['US', 'United States']"
16487079362014248960,26d3ba4196655400,2021-02-03T21:28:36,7,"[1, 'Returning']",google / organic,your first loan,[],0,6,3.0,13,"['SE', 'Sweden']"
16493572783861025926,81445373e8d65800,2021-02-11T13:14:06,8,"[1, 'Returning']",google / organic,,"[1, 13]",17,35,2.0,28,"[None, '']"
16494119034569433088,55659f9082aebc00,2021-02-14T23:26:17,22,"[1, 'Returning']",bing / cpc,the best saving account,[],1,13,5.0,26,"['US', 'United States']"
16495249518318039929,67bd59e682e163a2,2021-03-07T13:38:54,8,"[1, 'Returning']",,,[],1,4,10.0,15,"['JP', 'Japan']"
16520345365016880494,6ec0dbfd7bd32800,2021-03-17T11:21:38,7,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,11.0,22,"['TW', 'Taiwan']"
16520576820841353216,313692472ff02600,2021-01-06T11:14:52,3,"[1, 'Returning']",google / ppc,your first loan,[],1,15,20.0,19,"['JP', 'Japan']"
16526903446951682048,37e51128963b05b8,2021-01-10T14:00:13,19,"[1, 'Returning']",direct / cpc,,[],0,9,11.0,23,"['US', 'United States']"
16527162887259438692,515c158aee482800,2021-03-19T08:52:31,23,"[1, 'Returning']",video / cpv,your first loan,[],12,36,3.0,3,"[None, '']"
16528676732149327461,913dcf94ba1d7e6a,2021-01-14T10:51:47,4,"[1, 'Returning']",,,[],1,4,4.0,11,"['US', 'United States']"
16534382255295610880,55e3785b0ab59fa4,2021-03-05T17:26:04,4,"[1, 'Returning']",direct / organic,the best saving account,[],0,16,3.0,27,"['CN', 'China']"
16537292777826425247,4e1500c6189ca000,2021-03-25T13:14:27,14,"[1, 'Returning']",adwords / cpc,car loan,[],6,28,2.0,28,"['US', 'United States']"
16537449325520392192,b012f71300f5cdac,2021-02-26T00:35:42,13,"[1, 'Returning']",bing / direct,,[],0,12,6.0,8,"['US', 'United States']"
16545592867550038016,3e19f5025e6c8400,2021-01-01T03:11:58,2,"[1, 'Returning']",direct / ppc,,[],0,15,5.0,23,"['BR', 'Brazil']"
16550114171594454418,2c4d071ba7481c72,2021-02-06T18:33:40,15,"[1, 'Returning']",video / cpv,your first loan,[],11,18,6.0,2,"['DE', 'Germany']"
16551887175719086080,656a8c573a972c00,2021-03-14T09:48:20,18,"[1, 'Returning']",google / organic,,[],0,5,7.0,29,"['DZ', 'Algeria']"
16558541590850919788,4411f49be05fa000,2021-01-18T07:31:03,1,"[1, 'Returning']",www.economist.com / referral,,[],1,3,1.0,1,"['GB', 'United Kingdom']"
16564781593795049451,5a813ddfbabba000,2021-01-27T23:47:37,1,"[1, 'Returning']",www.economist.com / referral,,[],4,14,13.0,12,"[None, '']"
16566222348342073344,4b0d71e70aa1bc00,2021-01-10T17:06:44,16,"[1, 'Returning']",google / referral,,[],0,10,3.0,13,"['US', 'United States']"
16567955711323446731,6a1cdeeb56722800,2021-01-17T22:35:48,7,"[1, 'Returning']",www.economist.com / referral,,[],3,18,13.0,8,"['US', 'United States']"
16585025127250853888,783cc29a61716800,2021-03-02T04:44:37,15,"[1, 'Returning']",direct / cpc,,[],1,19,3.0,18,"['US', 'United States']"
16591117871519253668,7e21d3723f4e3400,2021-01-25T22:50:29,21,"[1, 'Returning']",www.economist.com / referral,,[],7,25,16.0,25,"['KR', 'South Korea']"
16602388424504958151,1a30193b49fdff00,2021-01-10T12:07:17,8,"[1, 'Returning']",direct / direct,,[2],5,25,10.0,9,"['DO', 'Dominican Republic']"
16606887997014735790,a7aeff8c849ff000,2021-01-14T08:25:53,5,"[1, 'Returning']",,,[],1,4,9.0,1,"['KR', 'South Korea']"
16620406147531485184,4c32b89fdf5b2800,2021-02-08T15:50:47,29,"[1, 'Returning']",bing / referral,credit card promotion,[],0,12,11.0,1,"[None, '']"
16629629783176722533,479d617edb612c00,2021-02-05T01:22:35,26,"[1, 'Returning']",,,[11],18,33,25.0,24,"['CN', 'China']"
16632787681726479838,676a182a87985000,2021-03-17T07:54:11,25,"[1, 'Returning']",,,[],7,15,20.0,29,"['US', 'United States']"
16650199800879767552,9241889092089b53,2021-03-28T19:21:55,3,"[1, 'Returning']",direct / direct,,[],1,19,19.0,23,"['RU', 'Russia']"
16652145410972176274,829ac8f26479e000,2021-03-10T19:05:55,12,"[1, 'Returning']",www.forbes.com / referral,,[4],7,18,16.0,0,"['US', 'United States']"
16653206357855590638,84a3ae64e8c79800,2021-01-30T04:13:17,1,"[1, 'Returning']",www.wsj.com / referral,,[],5,31,21.0,1,"['US', 'United States']"
16656052959754434560,fe64f0a20d32a674,2021-03-27T22:57:10,15,"[1, 'Returning']",direct / organic,,[],1,13,12.0,3,"['NL', 'Netherlands']"
16664949495810153658,8df721be2462efe9,2021-01-26T14:14:01,1,"[1, 'Returning']",video / cpv,your first loan,[],11,25,3.0,3,"['US', 'United States']"
16680331522386201504,6c36ff43e9b88800,2021-01-01T02:53:57,13,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,11.0,1,"[None, '']"
16682260658898011934,3e0fe4cf32774200,2021-02-12T17:16:41,24,"[1, 'Returning']",,,[],1,4,5.0,27,"['US', 'United States']"
16683177887656699904,3141664731a07000,2021-01-13T03:54:17,5,"[1, 'Returning']",direct / referral,,[],0,7,23.0,3,"['US', 'United States']"
16694807660249411584,346d64cc784e544e,2021-03-27T01:05:16,14,"[1, 'Returning']",bing / referral,,[],5,26,20.0,17,"['US', 'United States']"
16706562048640179181,aab2a656bda7583f,2021-02-03T02:41:23,22,"[1, 'Returning']",,,[],5,38,24.0,22,"['DK', 'Denmark']"
16710033963321587087,24b1ae1d02f31200,2021-03-13T10:48:42,16,"[1, 'Returning']",,,"[1, 2, 3]",21,33,23.0,14,"['CN', 'China']"
16714128974691758080,b85bf883e625101e,2021-03-14T08:34:00,28,"[1, 'Returning']",bing / organic,the best saving account,[],0,3,22.0,25,"['US', 'United States']"
16715322617322334909,c9070b6ecc9d8324,2021-01-06T11:39:48,20,"[1, 'Returning']",video / cpv,your first loan,[4],9,29,26.0,28,"['CN', 'China']"
16741873505602359296,033930da681aad23,2021-02-10T18:35:58,12,"[1, 'Returning']",direct / ppc,,[],0,25,18.0,17,"['BR', 'Brazil']"
16768936305244725248,6f3ed024de5f57f7,2021-01-22T08:34:26,18,"[1, 'Returning']",direct / cpc,your first loan,[],0,22,4.0,9,"['US', 'United States']"
16771510089613466744,1bfb33ff152e1e48,2021-01-07T04:38:12,11,"[1, 'Returning']",,,"[1, 14]",13,39,1.0,8,"['US', 'United States']"
16771663985123419797,2ddeeb776f4e0800,2021-02-16T04:50:32,1,"[1, 'Returning']",google / organic,,[4],12,40,23.0,21,"['CN', 'China']"
16772291580318016455,0c04f3ccc17e8367,2021-02-22T16:47:06,18,"[1, 'Returning']",bing / organic,,[],1,4,20.0,15,"['US', 'United States']"
16775600715232720896,82dd72f54d69e800,2021-01-01T18:25:04,25,"[1, 'Returning']",google / ppc,,[],1,23,21.0,3,"['DK', 'Denmark']"
16784631676390993920,1c10f882d05af400,2021-03-29T20:47:39,30,"[1, 'Returning']",google / organic,,[],0,2,20.0,30,"['US', 'United States']"
16792899543503386419,bb1c8e49d0665ae7,2021-02-04T19:46:14,18,"[1, 'Returning']",,,[],1,4,23.0,1,"['IT', 'Italy']"
16822957558784229376,2da1d9d6b5db1a00,2021-01-25T03:44:57,2,"[1, 'Returning']",bing / ppc,,[],0,18,12.0,13,"[None, '']"
16827214356002516700,80ad2fc6839a4000,2021-01-29T09:36:24,5,"[1, 'Returning']",,,"[1, 8, 10]",5,28,5.0,27,"['US', 'United States']"
16835681663753175729,61badacc3efd9470,2021-02-28T20:54:27,28,"[1, 'Returning']",direct / direct,,[],1,3,0.0,25,"['NL', 'Netherlands']"
16843832474208923648,11abdfda8e171fa1,2021-02-11T18:53:06,24,"[1, 'Returning']",direct / cpc,,[],0,4,26.0,29,"['US', 'United States']"
16851284935911259870,2c07ed1034e0a800,2021-03-05T02:59:00,28,"[1, 'Returning']",adwords / cpc,car loan,[],2,17,22.0,28,"['US', 'United States']"
16864940219458268479,7257a89ca3258400,2021-01-22T23:23:26,10,"[1, 'Returning']",direct / direct,,[4],9,44,22.0,23,"['TW', 'Taiwan']"
16876771538845315719,560ae27ae6ee5c00,2021-01-07T05:10:34,4,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,8.0,5,"['US', 'United States']"
16904601259336324524,5ffdbb832cb51c00,2021-03-20T16:53:48,27,"[1, 'Returning']",,,[],2,11,1.0,20,"['CN', 'China']"
16925970059163270721,6a0f113991f75400,2021-03-06T22:38:35,15,"[1, 'Returning']",video / cpv,your first loan,[4],6,18,29.0,10,"['HK', 'Hong Kong']"
16934580882389872595,6035aa1f1fca2000,2021-01-05T12:18:43,23,"[1, 'Returning']",www.economist.com / referral,,[],2,8,5.0,29,"['JP', 'Japan']"
16979043524428615680,1674b8ea2e952b00,2021-01-31T01:25:36,11,"[1, 'Returning']",google / organic,,[],0,4,3.0,7,"['DE', 'Germany']"
16983099153015826923,bc78febd1b62538c,2021-03-04T02:46:12,14,"[1, 'Returning']",www.wsj.com / referral,,[],3,16,14.0,30,"['ES', 'Spain']"
16984441989466770566,8003adc7852e9090,2021-03-28T11:15:47,2,"[1, 'Returning']",direct / direct,,[],1,19,29.0,4,"['GE', 'Georgia']"
16986538423967107072,68dfa54becbb6000,2021-02-08T16:17:59,6,"[1, 'Returning']",bing / direct,,[],0,18,14.0,20,"[None, '']"
16997600405929389258,74b3b6834b4f5c00,2021-01-09T02:37:18,25,"[1, 'Returning']",www.wsj.com / referral,,[],1,3,28.0,18,"['JP', 'Japan']"
16998091113387222328,3f845c391e6e8000,2021-01-08T02:47:56,30,"[1, 'Returning']",,,[],1,4,6.0,17,"['BR', 'Brazil']"
17003746680586055680,164303be754b4600,2021-03-13T04:28:12,5,"[1, 'Returning']",bing / organic,,[],0,1,27.0,23,"['GB', 'United Kingdom']"
17016994230780319943,89dd6bfd6cc59800,2021-01-05T13:25:30,17,"[1, 'Returning']",video / cpv,your first loan,[4],6,23,25.0,16,"['FR', 'France']"
17028774260477249536,1fd413a81d764613,2021-01-07T06:10:26,11,"[1, 'Returning']",bing / ppc,,[],0,12,10.0,13,"['US', 'United States']"
17036343684198746890,38c30a94f66eda00,2021-01-09T00:16:15,18,"[1, 'Returning']",,,[],11,19,12.0,25,"[None, '']"
17036841894466698060,9c7bb5f12be1f000,2021-02-05T13:47:03,7,"[1, 'Returning']",bing / organic,,[],4,10,12.0,23,"['JP', 'Japan']"
17038883867524235264,0ce911ec12c3e490,2021-02-11T00:21:31,5,"[1, 'Returning']",direct / referral,,[],0,11,13.0,1,"['NZ', 'New Zealand']"
